"Country Name","Country Code","Indicator Name","Indicator Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Central Europe and the Baltics","CEB","Forest rents (% of GDP)","NY.GDP.FRST.RT.ZS","0.396345445720846","0.376565998313742","0.395908265486665","0.466245693626754","0.36304901150286","0.391070370188054","0.389346211722248","0.362980637526426","0.285162396294692","0.348367622158041","0.350800966470173","0.29176538882798","0.249889063398711","0.267993605618354","0.245394597110578","0.213035125925366","0.215223755988503","0.216388591524322","0.18975058167092","0.187361408400553","0.212908594897588","0.228272382575073","0.238771163331004","0.226147721120101","0.19752736630051","0.20138321530797","","",
"Central Europe and the Baltics","CEB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","791353590074.266","714276731221.543","701723230390.607","712770583533.699","742181336995.912","785064917039.886","819499500351.293","844486030510.935","867117248857.328","885161689061.36","920978782925.447","949308847977.663","982169775523.061","1025766488250.75","1083147304214.23","1136443735448.65","1211073961166.25","1288522177827.64","1337234049337.75","1287923188888.68","1312750149554.56","1353864861958.26","1361592676622.37","1379630183752.37","1420114706624.02","1471504584850.45","1513828672088.21","",
"Central Europe and the Baltics","CEB","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GDP (current US$)","NY.GDP.MKTP.CD","256113714527.618","242631767248.709","259823093659.716","273915105741.891","310702556423.306","386114777052.74","412629652592.241","408895193163.935","447448444539.62","433914932035.509","427550058634.753","468161745109.393","527146030956.314","634284039973.081","762451562237.799","885747879466.35","1001942855597.53","1260957147846.53","1523196377519.86","1279854250277.72","1312750149554.56","1446220607413.34","1350778814230.21","1421351670726.71","1461972726743.52","1281539342884.75","1303382786630.62","",
"Central Europe and the Baltics","CEB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","-9.73987605786813","-1.75751221931408","1.57431771739165","4.12625803332161","5.77804613324717","4.38620839678376","3.04899882781274","2.67988072374632","2.08096889178593","4.04638997673614","3.07608227002004","3.46156339060811","4.43881636496771","5.59394527124158","4.92051552240973","6.5669969739532","6.39500304232546","3.78044494292156","-3.6875265383417","1.92767401659349","3.13195259719802","0.570796604686905","1.32473590962196","2.93444745906814","3.61871319173864","2.87624569257228","",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","7145.67844470313","6476.32468271882","6378.97525896407","6474.93753315737","6745.90290614581","7142.58890432145","7479.70368482093","7715.08339202971","7940.11025973358","8113.13098763533","8495.6814554654","8806.17193242172","9170.79361676932","9608.08457513855","10173.634062261","10703.6208496989","11435.8719824692","12212.9558381492","12720.215011227","12274.7762444428","12556.939168058","12996.1830025084","13100.384958868","13302.2911909689","13721.421605565","14250.7905760067","14701.0649931136","",
"Central Europe and the Baltics","CEB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GDP per capita (current US$)","NY.GDP.PCAP.CD","2312.62772071471","2199.93461127761","2361.90710864774","2488.2946070446","2824.06626769498","3512.90582792828","3766.13717474818","3735.59822173873","4097.24289289905","3977.13629566149","3943.98782226936","4342.85725704404","4922.10977804208","5941.17157318577","7161.44808210905","8342.43629887208","9461.09865934939","11951.6871540477","14489.1505237772","12197.8738197997","12556.939168058","13882.7354221725","12996.3408033274","13704.5666523128","14125.8618518034","12411.0716190666","12657.3868037068","",
"Central Europe and the Baltics","CEB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-9.36725276912618","-1.50315848145351","1.50435250643825","4.18483377794539","5.88039886868582","4.71978417091211","3.14691219234322","2.91671335576673","2.17907210658251","4.71520142363151","3.65468595525762","4.14052424987491","4.76830006914139","5.88618348120934","5.2094146909009","6.84115350359097","6.79514301026833","4.15345130040777","-3.50181790473728","2.29872152450041","3.4980167425487","0.801788927868813","1.54122365666989","3.15081371005192","3.8579746738997","3.15964517691405","",
"Central Europe and the Baltics","CEB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","12256.6963955344","11100.574548146","10883.4881913569","11048.0356704139","11508.8936893649","12185.9566267665","12753.789857569","13117.394232791","13490.419312473","13765.411622681","14409.5695381759","14947.2202875848","15580.8327202483","16333.3067491152","17317.4778957988","18210.6392241828","19463.437401217","20790.5365604697","21703.2170375052","20949.8021571216","21409.0839043288","22156.8878438954","22349.8601771195","22727.2964939733","23446.6045510243","24354.1269803736","25144.0021953914","",
"Central Europe and the Baltics","CEB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","6874.70161670776","6447.17103627154","6494.68628543022","6753.23643887802","7186.38474344069","7769.4805371745","8284.48667246661","8674.38330320124","9063.42773897938","9373.71811291633","9997.42884405769","10802.1746385505","11593.4137700511","12330.551912285","13462.8289824789","14283.3247663236","15884.5021526424","17631.254425801","19519.3996922628","19520.5858996035","20755.3342737227","22156.8878438954","22944.3826270523","23960.539540174","25036.969527098","26135.2725484026","27139.7262573295","",
"Central Europe and the Baltics","CEB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","27364.2885947535","26066.4842648672","26543.7222064262","27605.1207715535","28803.1929617779","30051.0769915699","30539.9471372955","31464.9915099056","32725.7042264858","34795.0770570645","36313.9615077753","38715.0950482769","40071.9064719612","42334.2970149344","44117.8843879671","45845.7631523251","47576.519775402","48600.7830669948","47707.8407233449","49280.8720415643","50979.1617558069","51156.77411902","51894.4077258869","52272.0330988366","53665.2762470975","54933.8561766366","56741.5048749784",
"Central Europe and the Baltics","CEB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","1357377157412.71","1224287306670.7","1197245040388.7","1216183907779.28","1266203534879.64","1339397682884.42","1397344715282.45","1435818075244.73","1473250987393.2","1501838811813.45","1562076907581.26","1611316310942.54","1668669431980.92","1743756372515.13","1843724610481.56","1933492147698.81","2061203751453.13","2193495809050.71","2281587282691.66","2198144834860.23","2238187007286.45","2308172476211.7","2322939824764.45","2357132601296.71","2426633981555.02","2514752379561.8","2589180543876.41","",
"Central Europe and the Baltics","CEB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","761344055315.529","711061362581.499","714452095449.229","743406133670.13","790642959327.905","853968592490.257","907674016890.667","949490128702.752","989791611093.408","1022694711851.61","1083776492497.93","1164478736103.43","1241626523930.9","1316419192019.41","1433335112136.76","1516514381441.65","1682189777276.68","1860177229135.8","2052009802357.01","2048185216587.95","2169841536000.54","2308172476211.7","2384731704656.36","2485036832681.77","2591230679794.08","2698669465120.09","2794688397079.8","",
"Central Europe and the Baltics","CEB","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","1045734051078.54","1105446327323.72","1170810307362.43","1233350374779.4","1292200210891.58","1248074720931.43","1264827220383.01","1301552484278.64","1315027136670.39","1337442151080.6","1373049980825.06","1417807408120.42","1459051028860.58","",
"Central Europe and the Baltics","CEB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GNI growth (annual %)","NY.GNP.MKTP.KD.ZG","","","","","","","","","","","","","","","","5.7100824233074","5.91290399389676","5.34160546962244","4.77154240316349","-3.41475644317597","1.34226734750997","2.90357950111999","1.03527537725174","1.70452865839468","2.66238279657101","3.2597085263032","2.90897201579983","",
"Central Europe and the Baltics","CEB","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","9822.22410629259","10411.6710649947","11055.6722546148","11690.0228178769","12291.8381626867","11894.9934809372","12098.5386822028","12494.0197122688","12652.3607371884","12895.5173308555","13266.6731669877","13730.7601065262","14169.1093576399","",
"Central Europe and the Baltics","CEB","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GNI per capita (current LCU)","NY.GNP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","GNI per capita (current US$)","NY.GNP.MKTP.PC.CD","","","2332.09536642523","2479.98417669307","2835.57579319178","3489.91921322595","3747.33979672703","3698.9205968763","4059.64150699132","3924.79966945774","3905.11807592409","4304.25781830557","4860.59767471815","5804.70808235279","6912.02565601325","8113.07148487059","9148.28152148007","11447.281267441","14007.6408432705","11823.9558194298","12098.5386822028","13342.8501348739","12548.2919135981","13288.0881792675","13667.1354865649","11966.8270034732","12214.7326981957","",
"Central Europe and the Baltics","CEB","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","6.00115566824113","6.18537778998135","5.73778372452504","5.14811095055707","-3.22852185732631","1.7111837983927","3.2688330421901","1.26733452136342","1.9218278605704","2.87817717280828","3.49814104634241","3.19246165334523","",
"Central Europe and the Baltics","CEB","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","2244.68437707177","2441.64663488787","2739.09899721729","3160.0928470481","3606.79063641989","3829.66834699438","3877.6134491385","3919.20809083963","4110.02736482167","4178.94122041602","4429.60198803205","5197.9071046532","6378.92387005109","7735.50051125404","8867.51596056928","10320.1675352272","12337.0765082502","12633.428248351","12720.3192777174","12896.2127335143","13053.5273204015","13411.2298647756","13532.8013701277","13158.7065616265","12731.0063145005","",
"Central Europe and the Baltics","CEB","GNI per capita, PPP (constant 2011 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","16722.102105067","17720.8507409706","18823.5497114943","19897.7142112508","20982.7263715026","20320.2556549554","20653.5204583261","21324.4646258368","21603.1376219633","22039.8720058683","22693.9474454006","23478.7815454427","24243.6089475889","",
"Central Europe and the Baltics","CEB","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","6354.64671139982","6656.34103164706","7160.90024994123","7682.84220996945","8200.467714254","8575.02883615049","8957.13986377928","9249.28688221562","9900.38125294595","10691.3115787732","11448.1069551119","12059.5150412811","13002.3371349385","13902.7318659354","15363.6333462537","16880.9555548213","18873.3326860103","18931.634240683","20026.5156818389","21324.4646258368","22175.5187028964","23238.8530313066","24235.0990834774","25207.503718583","26197.0811030441","",
"Central Europe and the Baltics","CEB","GNI, PPP (constant 2011 international $)","NY.GNP.MKTP.PP.KD","","","","","","","","","","","","","","","1780337262481.91","1881489459892.74","1993438799179.96","2099299005830.05","2205844486680.87","2132090063475.65","2159197532744.67","2221455588261.58","2245328978536.52","2285837246291.7","2348736847025.77","2424366178602.72","2496463375744.96","",
"Central Europe and the Baltics","CEB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","699046953042.846","732739745677.956","787839166311.427","844445895318.29","898468639622.18","938614878853.879","978184209317.416","1009118971671.04","1073255997724.62","1152527654025.07","1226064516129.33","1287483087514.72","1384308333679.47","1476105399894.57","1627029082091.55","1781017298643.27","1984090919055.74","1986389833637.36","2093648070165.55","2221455588261.58","2304819588200.49","2410188035843.2","2508240152826.31","2602870142305.02","2697620377665.51","",
"Central Europe and the Baltics","CEB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","96.6208206433042","96.8667024231827","94.9907522095349","93.6497338585172","95.8255729643538","96.2721628015832","96.7384723455354","96.9073114520213","97.085947950952","97.1823025039078","97.4859599662498","97.6767386072258","97.8041769360488","97.6643752755205","97.7812052270642","97.8034600048435","97.7928054979021","97.6929887826223","97.735906373766","97.5230120867729","97.2450647211446","96.2616984871103","96.6386209410058","96.7041297802972","95.9944744651528","95.1945516246098","95.1488279939283","",
"Central Europe and the Baltics","CEB","Immunization, HepB3 (% of one-year-old children)","SH.IMM.HEPB","","","","","","","","","95.3302206659602","98.5693466235465","98.1113169691044","96.1052888294173","96.2242886606339","96.7288671434858","97.7283770818646","97.8885190525813","97.8601784819195","97.7569892956108","97.5115243069706","97.0475668817435","97.5628304229514","97.2145131550367","96.7150408532079","96.2181096445444","95.6769529851692","94.2691351386157","94.1609973953995","",
"Central Europe and the Baltics","CEB","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","94.8872774158175","94.3553030841295","93.603957002774","93.7294042568995","94.3525587858819","95.0631131567803","96.3199993536689","96.3551667402663","96.5907457505398","97.1679390668111","96.7081258741125","96.8885444257459","97.5063212828163","97.1140700139094","97.1063251581642","97.4464231435038","97.4043926417124","97.5714144538358","97.3571961636224","97.2164438727605","97.1437618649451","96.5427633589119","96.578481595773","96.3735967772217","95.210810205491","94.1008469749027","93.7429362733349","",
"Central Europe and the Baltics","CEB","Incidence of HIV (% of uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Incidence of tuberculosis (per 100,000 people)","SH.TBS.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","0.148650057833134","0.389284870269736","0.621930637874331","1.06819515317938","1.79009341538276","3.51156390199186","4.95935701738514","7.03765020693158","10.2153651273145","18.1941719151196","22.5126441012438","29.1504442319344","34.6472932177624","40.6587637475186","45.1142814939245","50.48331469867","54.8702244711506","58.3501669587243","58.8573921351604","61.5095487711102","63.2909720670007","66.3278506484822","67.2013683742247","71.1873146835895","",
"Central Europe and the Baltics","CEB","Informal employment (% of total non-agricultural employment)","SL.ISV.IFRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Informal employment, female (% of total non-agricultural employment)","SL.ISV.IFRM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Informal employment, male (% of total non-agricultural employment)","SL.ISV.IFRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","1.6","","1.3","1.3","","",
"Central Europe and the Baltics","CEB","Investment in energy with private participation (current US$)","IE.PPI.ENGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Investment in telecoms with private participation (current US$)","IE.PPI.TELE.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Investment in transport with private participation (current US$)","IE.PPI.TRAN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Investment in water and sanitation with private participation (current US$)","IE.PPI.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","","","91.3438491821289","90.7742767333984","91.0785140991211","88.7187194824219","89.8885269165039","90.8206329345703","90.2487106323242","89.5580139160156","89.5901336669922","89.3893508911133","88.9988708496094","89.5506362915039","90.8553237915039","90.9295349121094","90.9449996948242","91.3689041137695","92.0897445678711","91.9993209838867","90.5881271362305","93.379264831543","89.5216217041016","89.8870391845703","90.9830093383789","","","",
"Central Europe and the Baltics","CEB","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","89.6234664916992","89.2133712768555","89.767707824707","87.6834182739258","87.8793411254883","88.9004058837891","89.0243835449219","88.7985076904297","88.9872207641602","88.8589401245117","88.6567916870117","89.5380477905273","90.7548370361328","91.1634216308594","91.5026397705078","92.1319732666016","92.5522537231445","92.4833984375","91.2956085205078","94.001708984375","90.3574905395508","90.4587554931641","91.2943115234375","","","",
"Central Europe and the Baltics","CEB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","92.421745300293","91.8056716918945","90.4640731811523","89.9760360717773","90.4081802368164","88.1894226074219","88.8611526489258","89.8385314941406","89.6223831176758","89.1696624755859","89.2818298339844","89.1180725097656","88.8241348266602","89.5446548461914","90.8043899536133","91.0497360229492","91.2309417724609","91.7600631713867","92.3271560668945","92.247802734375","90.9510498046875","93.6986236572266","89.9504852294922","90.1803970336914","91.1427688598633","","","",
"Central Europe and the Baltics","CEB","Mammal species, threatened","EN.MAM.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","50","",
"Central Europe and the Baltics","CEB","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","22.3707397797079","22.0987166202819","22.2714144726888","21.7523543852831","20.8527158069681","20.6901690999098","20.4823619003305","19.8691175317133","20.1636157783391","20.8685795027806","20.7630263295312","20.9559756538204","20.6965907942939","20.0090049957215","19.126377977978","19.6625981733503","20.2817818131809","20.2505538884656","20.0254821733383","21.0134323171422","21.2774829087296","21.7760858228847","",
"Central Europe and the Baltics","CEB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","75399931185.101","80064157218.6304","79784846993.7366","84905946843.8217","79000241653.244","78067315256.7298","84132828994.2348","92543967854.9162","113600316167.294","141237647739.718","162470906766.952","185925808047.694","229824370990.559","269151343375.375","217803667432.952","228505068539.525","258743118486.293","241030037819.645","250602161789.817","270628325031.377","244032446916.49","249379858692.063","",
"Central Europe and the Baltics","CEB","Marine protected areas (% of territorial waters)","ER.MRN.PTMR.ZS","0.799817428687487","","","","","","","","","","8.71313262237433","","","","","","","","","","","","","","32.9527528679471","","","",
"Central Europe and the Baltics","CEB","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","41","37","34","32","30","28","26","25","23","22","20","18","17","16","15","14","13","12","12","12","11","11","11","11","11","11","","",
"Central Europe and the Baltics","CEB","Methodology assessment of statistical capacity (scale 0 - 100)","IQ.SCI.MTHD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","0.396260142329064","0.2673857115992","0.220736058276556","0.14068609685011","0.195577782368319","0.19682285713419","0.129739871637321","0.131665104414279","0.0514976685229112","0.0477460817662941","0.0813040610052333","0.0525610176674977","0.0491227339430058","0.0563827074256943","0.138551124028169","0.174331583948964","0.373407616077605","0.297652968716816","0.21066012311662","0.176233588229149","0.271633200251191","0.322504785818572","0.308774818088083","0.249948243095029","0.224251313848485","0.197201940162111","","",
"Central Europe and the Baltics","CEB","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","15.8837284248306","","","","","14.8459595555836","","","","","10.5370801411745","","","","","8.64385053960743","","",
"Central Europe and the Baltics","CEB","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","SH.DYN.NCOM.ZS","","","","","","","","","","","25.0305246681471","","","","","23.4654235977717","","","","","21.1053490770794","","","","","19.2513913202446","","",
"Central Europe and the Baltics","CEB","Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","10.824322145674","10.4492049776035","10.224584361713","9.99224073832729","9.70163182893931","9.22298279205939","8.5938392991282","7.99807823194484","7.43364855685099","6.93967423511446","6.56477205280492","6.19972804572599","5.95693142526719","5.73611741483131","5.45573064488981","5.11987751130445","4.77724449739916","4.46071212063364","4.17678356677248","3.95290878341789","3.76704550426704","3.58324711421571","3.41817981556889","3.30370800668643","3.18264460701086","3.08502821653579","2.96749844627752","",
"Central Europe and the Baltics","CEB","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","19.438454316984","18.7216486413737","18.1396264406321","17.6679705868394","17.1161482973607","16.3885575224519","15.5382047242743","14.642653099636","13.8270033891297","13.0457047127738","12.3805616438888","11.7902880341101","11.3282558542044","10.9179677871203","10.4111937223219","9.80138763283918","9.15665464832952","8.50585875479461","7.9495635340549","7.45861221497422","7.1099493279884","6.77125007997772","6.46369558376167","6.19139451465364","5.94345099878893","5.78849143551004","5.60620409456318","",
"Central Europe and the Baltics","CEB","Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","17.1112444734007","","","","","","","","","","11.0919315576521","","","","","","","","","","6.3691948987258","","","","","5.19542872214426","5.05878700684445","",
"Central Europe and the Baltics","CEB","Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","21.6681598879023","","","","","","","","","","13.6037714476354","","","","","","","","","","7.77994736366827","","","","","6.32456560468982","6.12986547184736","",
"Central Europe and the Baltics","CEB","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","0.645007503530442","0.499480657799914","0.307581650863052","0.301167609558713","0.217011866969477","0.152292282484511","0.160861379591827","0.144910296978583","0.0612864081370248","0.0519298587796567","0.156393197409846","0.246306460303677","0.162661139179548","0.151269093614829","0.114259398034925","0.132722663681781","0.160678437222478","0.121090872412317","0.14217057822226","0.160105933510038","0.0684797060327829","0.118176711621679","0.196563443374695","0.157792495439613","0.148037883482661","0.114476531274047","","",
"Central Europe and the Baltics","CEB","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","1664830000","4138360000","2534100000","1811910000","2856520000","4606250000","2441980000","2047760000","2719800000","3112050000","3312410000","3387930000","2539330000","3621070000","4593440000","123460000","196510000","162910000","241060000","168830000","131550000","280000","0","0","0","0","","",
"Central Europe and the Baltics","CEB","Net official development assistance received (constant 2014 US$)","DT.ODA.ODAT.KD","","","20000","11550000","212910000","144100000","283300000","218010000","133640000","128340000","218920000","418640000","289040000","166930000","153310000","152280000","232300000","174280000","237850000","170680000","137670000","","","","","","","",
"Central Europe and the Baltics","CEB","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","10000","7140000","141530000","105820000","215510000","136980000","79140000","79520000","126320000","237690000","183360000","120400000","119660000","123460000","196510000","162910000","241060000","168830000","131550000","","","","","","","",
"Central Europe and the Baltics","CEB","Net official development assistance received (current US$)","DT.ODA.ODAT.CD1","","","10000","7140000","141530000","105820000","215510000","136980000","79140000","79520000","126320000","237690000","183360000","120400000","119660000","123460000","196510000","162910000","241060000","168830000","131550000","","","","","","","",
"Central Europe and the Baltics","CEB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","3.52930761539655","3.63656039224422","4.23871004547693","4.87833964535628","4.48723026765368","4.18698651085283","4.75203721542357","5.80716783802448","5.4999933635169","","6.303","","","",
"Central Europe and the Baltics","CEB","Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no)","SG.NOD.CONS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","","","","","","","","","","","","","","","","","","6.25795187397223","","","","","",
"Central Europe and the Baltics","CEB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","0.498351097115011","0.219048800648001","0.206628697310096","0.191899496914307","0.155451348864282","0.141744533690408","0.177261467154167","0.138312561354054","0.0259489771256533","0.11036367656168","0.258340207647182","0.177130719707679","0.166677539122501","0.162803147520353","0.180327312814043","0.221879445334543","0.216453630018789","0.16788483677425","0.190750042823125","0.114957269678838","0.155651244777579","0.20601256351759","0.205454068693137","0.191830348480442","0.161069618952692","0.0762176968882212","","",
"Central Europe and the Baltics","CEB","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Overall level of statistical capacity (scale 0 - 100)","IQ.SCI.OVRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Patent applications, nonresidents","IP.PAT.NRES","3926","3573","5364","8566","8606","8766","9041","12491","12916","16331","17805","17322","18698","14807","9533","6308","1467","1003","768","606","547","542","631","499","495","434","","",
"Central Europe and the Baltics","CEB","Patent applications, residents","IP.PAT.RESD","9533","8086","7048","8147","7664","7676","7025","6882","6411","5863","6060","6212","6589","5888","6099","5561","5585","5994","6280","6947","7648","8262","7943","7919","7218","8044","","",
"Central Europe and the Baltics","CEB","People practicing open defecation (% of population)","SH.STA.ODFC.ZS","","","","","","","","","","","0.0226501448590096","0.0227804889476846","0.0228396999072746","0.0228650526336104","0.0228812192063817","0.0229132206334307","0.0183282253643633","0.0183562878602816","0.00770056995450993","0.00773825448710048","0.00778042085221677","0.00760020308630064","0.00763041223902735","0.00766287013855042","0.00768668208116939","0.00768132340998982","","",
"Central Europe and the Baltics","CEB","People practicing open defecation, rural (% of rural population)","SH.STA.ODFC.RU.ZS","","","","","","","","","","","0.0372729362287916","0.0374236879082772","0.0374890764536833","0.037435335182405","0.0373620394258668","0.0373157695175492","0.0281097165216384","0.0281040578859039","0","0","0","0","0","0","0","0","","",
"Central Europe and the Baltics","CEB","People practicing open defecation, urban (% of urban population)","SH.STA.ODFC.UR.ZS","","","","","","","","","","","0.0143543371839599","0.0144804277119047","0.0145574131410178","0.014629687157296","0.0146999791010483","0.0147828721131524","0.0122860363498071","0.0123533018783979","0.0124272902487843","0.0124769988946782","0.0125370527419897","0.0122387499800206","0.0122790255741657","0.0123201964249392","0.0123442574983596","0.0123182954487797","","",
"Central Europe and the Baltics","CEB","People using basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","98.7676083164723","98.786664865726","98.8027748568158","98.8179452728997","98.834392273971","98.8525555828285","98.8684996141327","98.8838810804913","98.8995955600843","98.9154212904486","98.9156443882888","","",
"Central Europe and the Baltics","CEB","People using basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","97.5315172545533","97.570032830642","97.6016880087903","97.6312000152829","97.6644149852368","97.7019790151437","97.7351615723598","97.7675653420968","97.8003965688357","97.8331346137387","97.8287391050971","","",
